local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
27,115,58,1,0.000504956697113812,99.15074309978769,467,471
27,116,58,2,0.0003029612998943776,99.15074309978769,467,471
75,115,58,1,0.00047168441233225167,99.41690962099126,682,686
75,116,58,2,0.00040071920375339687,98.83381924198251,678,686
19,115,58,1,0.00034881578176282346,99.02439024390245,203,205
19,116,58,2,5.767087350250222e-05,100.0,205,205
58,115,58,1,0.0005945719312876463,99.27536231884058,274,276
58,116,58,2,0.00018825005099643022,100.0,276,276
83,115,58,1,0.000365496234735474,99.53810623556582,431,433
83,116,58,2,0.00017074079369194806,99.76905311778292,432,433
91,115,58,1,0.00020267473882995546,99.21875,254,256
91,116,58,2,6.578735337825492e-05,100.0,256,256
96,115,58,1,0.0007117701461538672,98.51190476190477,662,672
96,116,58,2,0.00025472676497884095,99.25595238095238,667,672
17,115,58,1,0.0007347218925133348,99.03225806451613,614,620
17,116,58,2,0.00020220009901095182,99.67741935483872,618,620
57,115,58,1,0.0008554558735340834,98.83381924198251,339,343
57,116,58,2,0.0004621288098860532,99.12536443148689,340,343
77,117,59,1,0.000752063060645014,98.81154499151104,582,589
77,118,59,2,0.0003751185431610793,99.49066213921901,586,589
10,117,59,1,0.0005487806629389524,99.10313901345292,884,892
10,118,59,2,0.00024498600396327674,99.55156950672645,888,892
78,117,59,1,0.00022380930022336543,100.0,303,303
78,118,59,2,3.946888318751007e-05,100.0,303,303
72,117,59,1,0.0002856820938177407,99.58960328317373,728,731
72,118,59,2,0.00021219994232524186,99.58960328317373,728,731
91,117,59,1,0.00015956073184497654,99.609375,255,256
91,118,59,2,4.0625123801874e-05,100.0,256,256
13,117,59,1,0.0003265618288423866,99.1825613079019,728,734
13,118,59,2,4.7121240640990436e-05,100.0,734,734
98,117,59,1,0.0004689259803853929,99.26650366748166,812,818
98,118,59,2,0.0002023087872657925,99.51100244498777,814,818
21,117,59,1,0.0006342926062643528,98.3974358974359,307,312
21,118,59,2,0.0002741697826422751,99.67948717948718,311,312
82,117,59,1,0.0002672589325811714,99.4389901823282,709,713
82,118,59,2,7.61541523388587e-05,100.0,713,713
74,117,59,1,0.0006121416226960719,98.74326750448833,550,557
74,118,59,2,0.0006211730651557446,99.2818671454219,553,557
75,119,60,1,0.00038426017272286117,98.9795918367347,679,686
75,120,60,2,0.00026361073832958937,99.70845481049562,684,686
86,119,60,1,0.0005224323249422014,98.8,247,250
86,120,60,2,3.0488279662677087e-05,100.0,250,250
51,119,60,1,0.00038887019036337733,99.29577464788733,564,568
51,120,60,2,7.866280793678015e-05,99.82394366197182,567,568
0,119,60,1,0.0009397484827786684,97.93103448275862,426,435
0,120,60,2,0.00034414418041706085,99.54022988505747,433,435
31,119,60,1,0.0005561353755183518,98.68263473053892,824,835
31,120,60,2,0.00039646794903092086,99.52095808383234,831,835
32,119,60,1,0.0006280518136918545,98.66939611054248,964,977
32,120,60,2,0.0005230241804383695,99.07881269191402,968,977
67,119,60,1,0.0003155677695758641,99.09819639278558,989,998
67,120,60,2,0.0002099836856359616,99.49899799599199,993,998
17,119,60,1,0.0005476066144183278,98.70967741935483,612,620
17,120,60,2,0.00038137182127684355,99.19354838709677,615,620
29,119,60,1,0.0003111876721959561,99.40119760479041,996,1002
29,120,60,2,0.00018932335660792887,99.50099800399201,997,1002
7,119,60,1,0.0003654385218396783,99.28229665071771,415,418
7,120,60,2,5.8556626754580066e-05,100.0,418,418
36,121,61,1,0.0006562031921930611,99.00497512437812,995,1005
36,122,61,2,0.0004080051730852574,98.90547263681592,994,1005
9,121,61,1,0.0002540288551244885,99.77064220183486,435,436
9,122,61,2,0.00037370389327406883,98.85321100917432,431,436
6,121,61,1,0.0005798421916551888,99.02439024390245,609,615
6,122,61,2,0.0001412631681887433,100.0,615,615
79,121,61,1,0.00034488903474994004,99.45054945054946,181,182
79,122,61,2,7.920688949525356e-05,100.0,182,182
4,121,61,1,0.00029395337332971394,99.3920972644377,654,658
4,122,61,2,0.000230961391935125,99.3920972644377,654,658
52,121,61,1,0.00026235898258164525,99.2094861660079,251,253
52,122,61,2,8.549679478164762e-05,100.0,253,253
48,121,61,1,0.00036265517701394856,99.10714285714286,444,448
48,122,61,2,0.00030400019022636116,99.77678571428571,447,448
5,121,61,1,0.00072111637564376,99.07834101382488,430,434
5,122,61,2,0.00023948114539962262,99.53917050691244,432,434
87,121,61,1,0.00035932217724621296,99.14893617021276,466,470
87,122,61,2,0.00025431186077184975,99.57446808510639,468,470
73,121,61,1,0.00035932561149820685,99.32318104906938,587,591
73,122,61,2,0.00012880153371952474,99.66159052453469,589,591
10,123,62,1,0.0004224791773594916,99.2152466367713,885,892
10,124,62,2,0.0001342609612038359,99.77578475336323,890,892
31,123,62,1,0.00019764977332670242,99.52095808383234,831,835
31,124,62,2,0.000150731997564435,99.88023952095809,834,835
95,123,62,1,0.00015060871373862028,99.83388704318938,601,602
95,124,62,2,0.00017762460629455745,99.5016611295681,599,602
82,123,62,1,0.00029025430558249354,99.4389901823282,709,713
82,124,62,2,5.3815350838704035e-05,100.0,713,713
33,123,62,1,0.0008024538983590901,98.23434991974318,612,623
33,124,62,2,0.0003010598011314869,99.35794542536117,619,623
30,123,62,1,0.0004978118231520057,99.25,397,400
30,124,62,2,4.925971734337509e-05,100.0,400,400
68,123,62,1,0.0005039299139752984,98.98785425101214,489,494
68,124,62,2,0.0001863800425780937,99.59514170040485,492,494
11,123,62,1,0.000414446578361094,99.37984496124031,641,645
11,124,62,2,0.00023020115622784942,99.84496124031008,644,645
28,123,62,1,0.00027077484992332757,99.40119760479041,498,501
28,124,62,2,0.0002036597579717636,99.8003992015968,500,501
70,123,62,1,0.0005314147565513849,98.89502762430939,716,724
70,124,62,2,0.0001956331980181858,99.72375690607734,722,724
63,125,63,1,0.0006361436098814011,99.10011248593926,881,889
63,126,63,2,0.00030080549186095595,99.55005624296963,885,889
99,125,63,1,0.0003715345519594848,99.73474801061008,376,377
99,126,63,2,0.00034690857864916325,98.93899204244032,373,377
35,125,63,1,0.00029456987977027893,98.99799599198397,494,499
35,126,63,2,0.00017926411237567663,99.59919839679358,497,499
31,125,63,1,0.0004243350413162261,99.04191616766467,827,835
31,126,63,2,0.0002927378809545189,99.52095808383234,831,835
85,125,63,1,0.00015049563080538064,99.76798143851508,430,431
85,126,63,2,3.771798947127536e-05,100.0,431,431
62,125,63,1,0.00035177869722247124,99.52718676122932,421,423
62,126,63,2,0.00014608920901082456,100.0,423,423
21,125,63,1,0.0005015883943997324,98.71794871794873,308,312
21,126,63,2,0.00022070392151363194,99.67948717948718,311,312
81,125,63,1,0.0002615240518935025,99.59250203748982,1222,1227
81,126,63,2,0.00040564194205217063,99.3480032599837,1219,1227
52,125,63,1,0.0001740308798616752,99.60474308300395,252,253
52,126,63,2,3.944955096812919e-05,100.0,253,253
26,125,63,1,0.00019083308870904148,99.81949458483754,553,554
26,126,63,2,4.843747228733264e-05,100.0,554,554
27,127,64,1,0.0007368025835603476,98.72611464968153,465,471
27,128,64,2,0.000608094735071063,98.72611464968153,465,471
54,127,64,1,0.0005449611344374716,98.84393063583815,513,519
54,128,64,2,0.0007596170762553811,98.65125240847784,512,519
48,127,64,1,0.0005126124015077949,99.10714285714286,444,448
48,128,64,2,0.00010237743117613718,99.77678571428571,447,448
85,127,64,1,7.354065019171685e-05,100.0,431,431
85,128,64,2,4.8661127948435023e-05,100.0,431,431
16,127,64,1,0.0004320792213547975,99.01639344262296,906,915
16,128,64,2,0.0002371944283368066,99.56284153005464,911,915
43,127,64,1,0.0004290142678655684,98.77450980392157,403,408
43,128,64,2,0.0015038737328723073,99.50980392156863,406,408
52,127,64,1,0.000215060543268919,99.60474308300395,252,253
52,128,64,2,2.993648922711145e-05,100.0,253,253
29,127,64,1,0.0004312411183491349,99.00199600798403,992,1002
29,128,64,2,0.00022697598615195602,99.40119760479041,996,1002
93,127,64,1,0.0003034152032341808,99.35794542536117,619,623
93,128,64,2,4.573388650896959e-05,100.0,623,623
78,127,64,1,0.00020777835743501782,99.66996699669967,302,303
78,128,64,2,3.043851575057488e-05,100.0,303,303
5,129,65,1,0.0007640240946784616,98.84792626728111,429,434
5,130,65,2,0.00027347623836249113,99.30875576036865,431,434
85,129,65,1,9.428931662114337e-05,100.0,431,431
85,130,65,2,2.2036725567886606e-05,100.0,431,431
24,129,65,1,0.0005476835649460554,98.94459102902374,375,379
24,130,65,2,0.0005004577687941492,98.94459102902374,375,379
0,129,65,1,0.0013382487231865525,98.16091954022988,427,435
0,130,65,2,0.000569770170841366,98.85057471264368,430,435
35,129,65,1,0.00014233443653210998,99.79959919839679,498,499
35,130,65,2,0.00015464334865100682,99.79959919839679,498,499
65,129,65,1,0.00017984805162996054,99.73045822102425,370,371
65,130,65,2,5.204614353715442e-05,100.0,371,371
46,129,65,1,0.0006384325679391623,98.45070422535211,699,710
46,130,65,2,0.00022510020062327385,99.43661971830986,706,710
29,129,65,1,0.00018294528126716614,99.50099800399201,997,1002
29,130,65,2,0.0001089913712348789,99.8003992015968,1000,1002
45,129,65,1,0.0005258772289380431,99.04458598726114,622,628
45,130,65,2,0.00039607012877240777,99.20382165605095,623,628
69,129,65,1,0.00097275385633111,98.828125,253,256
69,130,65,2,0.00023290934041142464,99.21875,254,256
10,131,66,1,0.0003662722883746028,99.10313901345292,884,892
10,132,66,2,0.00010271850624121726,100.0,892,892
16,131,66,1,0.00033585584606043994,99.4535519125683,910,915
16,132,66,2,0.00021043526066932827,99.89071038251366,914,915
41,131,66,1,0.0006689432193525136,99.17491749174917,601,606
41,132,66,2,0.00012346958101261407,99.83498349834984,605,606
45,131,66,1,0.0003883984754793346,99.20382165605095,623,628
45,132,66,2,0.00022980784706305712,99.36305732484077,624,628
65,131,66,1,0.00014962781278882176,100.0,371,371
65,132,66,2,5.3801926696905866e-05,100.0,371,371
81,131,66,1,0.0004883589572273195,99.42950285248574,1220,1227
81,132,66,2,0.001419396256096661,97.47351263243684,1196,1227
24,131,66,1,0.00045418881927616894,99.2084432717678,376,379
24,132,66,2,0.000254791637416929,99.73614775725594,378,379
64,131,66,1,0.0006908305222168565,98.2779827798278,799,813
64,132,66,2,0.00045184014015831053,99.0159901599016,805,813
48,131,66,1,0.00017866732378024608,99.77678571428571,447,448
48,132,66,2,6.4928135543596e-05,100.0,448,448
29,131,66,1,0.00015772640472278,99.8003992015968,1000,1002
29,132,66,2,3.421528163016774e-05,100.0,1002,1002
43,133,67,1,0.0006579357432201505,98.77450980392157,403,408
43,134,67,2,0.0008692783303558826,98.77450980392157,403,408
96,133,67,1,0.000516620755661279,99.10714285714286,666,672
96,134,67,2,0.00018874913803301752,99.70238095238095,670,672
61,133,67,1,0.0007866360247135162,98.42632331902719,688,699
61,134,67,2,0.0005126771866343915,98.85550786838341,691,699
70,133,67,1,0.00041459794738329947,99.30939226519338,719,724
70,134,67,2,0.0008076615631580353,98.34254143646409,712,724
67,133,67,1,0.0001814825664041564,99.59919839679358,994,998
67,134,67,2,0.00012608438555616885,99.79959919839679,996,998
8,133,67,1,0.00039954972453415394,99.0521327014218,627,633
8,134,67,2,0.00012538328883238137,99.84202211690362,632,633
68,133,67,1,0.00026369286933913827,99.39271255060729,491,494
68,134,67,2,7.775517588015646e-05,100.0,494,494
93,133,67,1,0.0001436657621525228,99.83948635634029,622,623
93,134,67,2,0.00022315459500532597,99.67897271268058,621,623
30,133,67,1,0.0001872742286650464,99.75,399,400
30,134,67,2,4.7427976824110374e-05,100.0,400,400
71,133,67,1,0.0003815478121396154,98.91618497109826,1369,1384
71,134,67,2,0.0004726140177808702,99.0606936416185,1371,1384
77,135,68,1,0.0006627051625400782,98.98132427843804,583,589
77,136,68,2,0.0002524637966416776,99.49066213921901,586,589
32,135,68,1,0.0005046656006015837,99.18116683725691,969,977
32,136,68,2,0.0004739667347166687,98.87410440122825,966,977
80,135,68,1,0.0005893111228942871,98.83990719257541,426,431
80,136,68,2,8.657263970235363e-05,99.76798143851508,430,431
30,135,68,1,0.00010968553397106007,100.0,400,400
30,136,68,2,3.7873844121349975e-05,100.0,400,400
53,135,68,1,0.0004835278959944844,98.78213802435724,730,739
53,136,68,2,0.00026530251489020884,99.72936400541272,737,739
41,135,68,1,0.0003965330251958221,99.17491749174917,601,606
41,136,68,2,0.000270887219812721,99.5049504950495,603,606
13,135,68,1,0.00029517573420889676,99.45504087193461,730,734
13,136,68,2,0.00015105375496204942,99.86376021798365,733,734
49,135,68,1,0.0004060286737512797,99.2094861660079,502,506
49,136,68,2,0.00013810655218549073,99.80237154150198,505,506
17,135,68,1,0.0008457017247565091,98.54838709677419,611,620
17,136,68,2,0.00018912492669187486,99.83870967741936,619,620
31,135,68,1,0.00033876896486617625,99.40119760479041,830,835
31,136,68,2,0.0002413954061921686,99.28143712574851,829,835
46,137,69,1,0.0014919029781594872,99.01408450704226,703,710
46,138,69,2,0.0040834699757397175,92.53521126760563,657,710
56,137,69,1,0.0005713748396374285,98.97727272727272,871,880
56,138,69,2,0.0001737257989589125,99.54545454545455,876,880
12,137,69,1,0.001042602234520018,98.9655172413793,1148,1160
12,138,69,2,0.0006608116673305631,98.53448275862068,1143,1160
72,137,69,1,0.0002084722655126825,99.58960328317373,728,731
72,138,69,2,6.499347364297137e-05,99.86320109439124,730,731
79,137,69,1,0.0004272708611097187,98.9010989010989,180,182
79,138,69,2,6.477077840827405e-05,100.0,182,182
17,137,69,1,0.0005720523186028004,98.87096774193549,613,620
17,138,69,2,0.00029714321135543287,99.19354838709677,615,620
71,137,69,1,0.00015561110922135413,99.71098265895954,1380,1384
71,138,69,2,4.976383570465259e-05,99.92774566473989,1383,1384
70,137,69,1,0.00031265124562196434,99.30939226519338,719,724
70,138,69,2,0.00014909819583408535,99.72375690607734,722,724
74,137,69,1,0.0006859664572402835,98.92280071813285,551,557
74,138,69,2,0.0005252508562989533,98.92280071813285,551,557
27,137,69,1,0.0004679272242356092,98.93842887473461,466,471
27,138,69,2,0.00038660780410282314,99.15074309978769,467,471
